sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU91753,SSD HP,Almacenamiento,16,20,4,26109.44
SKU91763,Bocina Bluetooth Sony,Audio,1,5,4,1882.44
SKU91811,Mouse Ergonomico LG,Accesorios,6,10,4,6066.72
SKU91848,SSD Externo Epson,Almacenamiento,6,10,4,11873.40
SKU91850,Laptop WD,Electronica,1,5,4,27140.38
SKU91866,Mouse Kingston,Accesorios,1,5,4,460.27
SKU91876,Notebook Kingston,Electronica,11,15,4,185482.77
SKU91936,Mouse TP-Link,Accesorios,1,5,4,395.47
SKU92025,Audifonos Bluetooth Gigabyte,Audio,1,5,4,2761.93
SKU92067,Tarjeta Video Sony,Componentes,16,20,4,49793.44
SKU92101,Pantalla Portatil Xiaomi,Electronica,21,25,4,74421.06
SKU92107,Bocina TP-Link,Audio,11,15,4,8101.39
SKU92112,Monitor Curvo HP,Electronica,1,5,4,13623.28
SKU92117,Bocina Bluetooth HyperX,Audio,6,10,4,15976.98
SKU92196,Monitor Curvo Xiaomi,Electronica,21,25,4,352514.19
SKU92205,Monitor BenQ,Electronica,1,5,4,4315.20
SKU92274,Ultrabook Gigabyte,Electronica,46,50,4,596231.76
SKU92283,RAM Corsair,Componentes,16,20,4,36367.20
SKU92359,Monitor Curvo Seagate,Electronica,1,5,4,17254.07
SKU92367,MicroSD WD,Almacenamiento,1,5,4,355.80
SKU92386,Microfono Logitech,Audio,21,25,4,26815.53
SKU92440,Monitor Curvo Asus,Electronica,6,10,4,45019.56
SKU92517,Laptop Kingston,Electronica,21,25,4,217066.92
SKU92557,RAM Dell,Componentes,1,5,4,550.66
SKU92585,Procesador Logitech,Componentes,21,25,4,323957.34
SKU92609,Audifonos Gaming Lenovo,Audio,6,10,4,12911.40
SKU92632,Monitor Gaming Apple,Electronica,6,10,4,79584.48
SKU92654,HDD Samsung,Almacenamiento,16,20,4,10052.16
SKU92659,Monitor Curvo Acer,Electronica,11,15,4,87634.58
SKU92672,Audifonos Gaming LG,Audio,6,10,4,9422.94
SKU92716,Notebook LG,Electronica,11,15,4,192284.84
SKU92727,Chromebook Acer,Electronica,1,5,4,9001.26
SKU92737,Bocina Bluetooth Asus,Audio,1,5,4,2586.47
SKU92839,NAS Razer,Almacenamiento,6,10,4,48853.56
SKU92862,Webcam HD,Video,6,10,4,7202.40
SKU92886,Ultrabook HP,Electronica,6,10,4,69673.20
SKU92926,Monitor Curvo Logitech,Electronica,46,50,4,374491.06
SKU92929,Audifonos Gaming Apple,Audio,16,20,4,35470.24
SKU92991,Stylus,Accesorios,11,15,4,10462.32
SKU92996,HDD Externo MSI,Almacenamiento,1,5,4,2293.00
SKU93011,Monitor Curvo TP-Link,Electronica,6,10,4,100177.26
SKU93043,Ultrabook Epson,Electronica,1,5,4,25155.50
SKU93079,Bocina LG,Audio,1,5,4,1645.37
SKU93089,HDD Razer,Almacenamiento,11,15,4,6778.86
SKU93091,SSD Externo Canon,Almacenamiento,16,20,4,32462.88
SKU93122,Monitor 4K Apple,Electronica,21,25,4,167432.16
SKU93139,Teclado SanDisk,Accesorios,1,5,4,1380.93
SKU93152,Notebook Dell,Electronica,1,5,4,13294.49
SKU93153,Microfono Corsair,Audio,1,5,4,525.64
SKU93197,Monitor 4K Apple,Electronica,46,50,4,434288.76
SKU93270,Barra Sonido Logitech,Audio,6,10,4,44782.14
SKU93346,Microfono USB Apple,Audio,1,5,4,374.22
SKU93515,Notebook Asus,Electronica,1,5,4,20806.73
SKU93568,Mouse Gaming Corsair,Accesorios,1,5,4,2266.83
SKU93679,Monitor Gaming HP,Electronica,1,5,4,18564.40
SKU93765,Webcam 4K,Video,1,5,4,1203.66
SKU93769,Monitor Gaming Epson,Electronica,16,20,4,139930.56
SKU93773,Fuente Poder Apple,Componentes,11,15,4,19347.46
SKU93805,Microfono USB,Audio,1,5,4,457.93
SKU93833,Tarjeta Video MSI,Componentes,1,5,4,13379.53
SKU93837,Tarjeta Video HP,Componentes,1,5,4,13367.28
SKU93843,Stylus MSI,Accesorios,1,5,4,2439.64
SKU93955,Router,Redes,6,10,4,6865.80
SKU93990,Audifonos Gaming SanDisk,Audio,6,10,4,11042.64
SKU93996,MacBook Xiaomi,Electronica,11,15,4,315685.70
SKU94047,Mouse Gaming Kingston,Accesorios,26,30,4,53385.54
SKU94048,Teclado Mecanico Xiaomi,Accesorios,21,25,4,64092.63
SKU94148,Teclado Mecanico,Accesorios,1,5,4,3535.60
SKU94224,Touchpad Seagate,Accesorios,1,5,4,807.23
SKU94340,Ultrabook Kingston,Electronica,1,5,4,34296.31
SKU94393,RAM Samsung,Componentes,6,10,4,15223.38
SKU94434,Ultrabook Gigabyte,Electronica,6,10,4,94324.44
SKU94494,USB Drive BenQ,Almacenamiento,1,5,4,184.55
SKU94514,Bocina Acer,Audio,11,15,4,8166.95
SKU94555,Laptop Asus,Electronica,1,5,4,18907.58
SKU94560,MacBook Corsair,Electronica,1,5,4,38830.88
SKU94574,Teclado Mecanico Apple,Accesorios,16,20,4,15305.76
SKU94588,Bocina Logitech,Audio,1,5,4,1306.74
SKU94601,NAS Kingston,Almacenamiento,1,5,4,9194.77
SKU94690,MacBook TP-Link,Electronica,11,15,4,420755.83
SKU94694,Ultrabook Lenovo,Electronica,11,15,4,130612.57
SKU94698,Teclado Gaming Acer,Accesorios,6,10,4,19870.32
SKU94749,NAS Apple,Almacenamiento,1,5,4,25815.46
SKU94826,Teclado Gaming Samsung,Accesorios,11,15,4,14914.02
SKU94841,Chromebook LG,Electronica,1,5,4,7310.05
SKU94895,Stylus TP-Link,Accesorios,6,10,4,11138.64
SKU94901,Teclado Gaming Samsung,Accesorios,26,30,4,53282.84
SKU94911,Bocina Bluetooth Corsair,Audio,1,5,4,2640.09
SKU94915,Stylus TP-Link,Accesorios,11,15,4,6653.13
SKU94979,Pantalla Portatil MSI,Electronica,6,10,4,29962.14
SKU94994,Monitor Curvo Acer,Electronica,1,5,4,17373.73
SKU95065,Teclado LG,Accesorios,11,15,4,15576.00
SKU95068,Adaptador USB,Cables,6,10,4,2834.88
SKU95188,Microfono Lenovo,Audio,11,15,4,8041.44
SKU95207,RAM Canon,Componentes,6,10,4,5689.92
SKU95209,Touchpad Apple,Accesorios,6,10,4,5040.54
SKU95233,Mouse Logitech,Accesorios,1,5,4,199.65
SKU95251,Pantalla Portatil Seagate,Electronica,11,15,4,32302.49
SKU95259,Mouse Ergonomico Razer,Accesorios,21,25,4,22553.79
SKU95272,USB Drive Gigabyte,Almacenamiento,1,5,4,211.36
SKU95302,Microfono TP-Link,Audio,1,5,4,2637.12
SKU95303,Pantalla Portatil Sony,Electronica,1,5,4,2611.12
SKU95327,HDD SanDisk,Almacenamiento,1,5,4,1926.34
SKU95337,Laptop Acer,Electronica,1,5,4,22585.99
SKU95353,SSD Anker,Almacenamiento,11,15,4,15848.25
SKU95406,Audifonos Gaming HP,Audio,21,25,4,43516.41
SKU95435,Stylus Acer,Accesorios,16,20,4,38830.40
SKU95448,NAS Lenovo,Almacenamiento,6,10,4,125749.92
SKU95454,NAS Razer,Almacenamiento,11,15,4,189308.46
SKU95478,Procesador Epson,Componentes,6,10,4,16486.74
SKU95543,Laptop Xiaomi,Electronica,1,5,4,24957.57
SKU95594,Monitor 4K Sony,Electronica,16,20,4,270023.52
SKU95655,Monitor Gaming Logitech,Electronica,16,20,4,337762.72
SKU95738,Bocina HP,Audio,1,5,4,1367.28
SKU95742,MacBook Gigabyte,Electronica,16,20,4,453941.76
SKU95745,Ultrabook HP,Electronica,26,30,4,369749.90
SKU95794,Monitor Razer,Electronica,1,5,4,6030.26
SKU95798,HDD Lenovo,Almacenamiento,21,25,4,36669.15
SKU95805,USB Drive Dell,Almacenamiento,1,5,4,178.39
SKU95829,Mouse Sony,Accesorios,46,50,4,14290.36
SKU95830,SSD BenQ,Almacenamiento,6,10,4,11382.48
SKU95849,Mouse Sony,Accesorios,1,5,4,290.14
SKU95881,SSD Externo WD,Almacenamiento,1,5,4,2909.96
SKU95899,NAS MSI,Almacenamiento,26,30,4,135635.24
SKU95955,Teclado Gaming Gigabyte,Accesorios,16,20,4,38896.96
SKU95998,Barra Sonido Lenovo,Audio,46,50,4,249352.66
SKU96009,Teclado Mecanico Acer,Accesorios,11,15,4,16045.15
SKU96016,MicroSD MSI,Almacenamiento,46,50,4,19767.12
SKU96023,Audifonos Bluetooth Canon,Audio,1,5,4,2082.13
SKU96044,Tarjeta Video Gigabyte,Componentes,11,15,4,258758.06
SKU96045,Monitor Curvo Canon,Electronica,1,5,4,11572.04
SKU96094,Teclado Mecanico TP-Link,Accesorios,6,10,4,8065.08
SKU96282,Bocina Bluetooth Apple,Audio,26,30,4,48349.86
SKU96289,NAS Sony,Almacenamiento,6,10,4,123136.08
SKU96302,iPad,Electronica,21,25,4,487730.04
SKU96327,Audifonos Gaming Acer,Audio,11,15,4,16139.31
SKU96350,RAM MSI,Componentes,1,5,4,1269.43
SKU96375,Teclado Xiaomi,Accesorios,11,15,4,5523.87
SKU96419,Audifonos Gaming Samsung,Audio,1,5,4,2105.68
SKU96435,HDD Externo WD,Almacenamiento,1,5,4,2331.87
SKU96450,Mouse Dell,Accesorios,21,25,4,6461.91
SKU96452,Barra Sonido,Audio,1,5,4,4275.04
SKU96487,Bocina Bluetooth Acer,Audio,1,5,4,1286.63
SKU96503,MacBook Gigabyte,Electronica,1,5,4,30757.77
SKU96564,Bocina Bluetooth MSI,Audio,16,20,4,57761.12
SKU96635,Mouse Ergonomico Corsair,Accesorios,1,5,4,772.48
SKU96669,Procesador Epson,Componentes,11,15,4,91824.92
SKU96682,Monitor Samsung,Electronica,1,5,4,8185.99
SKU96742,Monitor Curvo LG,Electronica,6,10,4,48719.28
SKU96856,MacBook SanDisk,Electronica,1,5,4,21663.99
SKU96921,MicroSD Xiaomi,Almacenamiento,11,15,4,5933.51
SKU96933,Microfono USB Apple,Audio,46,50,4,41971.32
SKU96945,Touchpad Gigabyte,Accesorios,1,5,4,2133.74
SKU96977,SSD Canon,Almacenamiento,1,5,4,3749.63
SKU97008,SSD Logitech,Almacenamiento,1,5,4,4447.18
SKU97019,SSD Epson,Almacenamiento,6,10,4,20855.94
SKU97029,Barra Sonido Gigabyte,Audio,6,10,4,25770.84
SKU97069,Laptop Razer,Electronica,21,25,4,177974.16
SKU97143,HDD Externo WD,Almacenamiento,16,20,4,49677.28
SKU97180,Cartucho Tinta,Impresion,1,5,4,800.68
SKU97188,SSD Gigabyte,Almacenamiento,16,20,4,19656.80
SKU97198,Mouse Gaming,Accesorios,6,10,4,10572.48
SKU97238,Teclado Gaming Anker,Accesorios,1,5,4,953.14
SKU97249,Microfono USB LG,Audio,11,15,4,18713.20
SKU97262,USB Drive LG,Almacenamiento,26,30,4,6985.16
SKU97282,Touchpad WD,Accesorios,1,5,4,1949.27
SKU97361,HDD Externo,Almacenamiento,26,30,4,47329.36
SKU97376,USB Drive SanDisk,Almacenamiento,1,5,4,179.34
SKU97401,MacBook Razer,Electronica,46,50,4,1395380.56
SKU97426,HDD Externo BenQ,Almacenamiento,11,15,4,21271.36
SKU97452,USB Drive Asus,Almacenamiento,11,15,4,599.06
SKU97496,SSD Externo HP,Almacenamiento,1,5,4,4058.08
SKU97525,Touchpad Asus,Accesorios,6,10,4,8661.60
SKU97534,NAS WD,Almacenamiento,6,10,4,101225.34
SKU97556,SSD Lenovo,Almacenamiento,6,10,4,8019.00
SKU97559,SSD Externo Kingston,Almacenamiento,16,20,4,65883.36
SKU97562,Ultrabook Logitech,Electronica,1,5,4,19919.34
SKU97585,RAM BenQ,Componentes,1,5,4,3033.08
SKU97622,Touchpad WD,Accesorios,1,5,4,1250.20
SKU97623,MacBook SanDisk,Electronica,11,15,4,291793.81
SKU97666,Mouse Gaming HyperX,Accesorios,26,30,4,35487.66
SKU97731,Mouse Ergonomico LG,Accesorios,6,10,4,3715.68
SKU97785,Microfono HP,Audio,1,5,4,620.25
SKU97793,NAS HP,Almacenamiento,11,15,4,99753.61
SKU97804,MacBook Xiaomi,Electronica,11,15,4,473363.55
SKU97878,MicroSD Anker,Almacenamiento,1,5,4,924.28
SKU97883,RAM Kingston,Componentes,26,30,4,70142.80
SKU97884,Monitor Curvo,Electronica,11,15,4,85860.39
SKU97991,Tarjeta Video Razer,Componentes,1,5,4,9625.16
SKU98003,Monitor MSI,Electronica,1,5,4,8410.30
SKU98054,HDD Externo LG,Almacenamiento,6,10,4,9203.58
SKU98068,Teclado Gaming HP,Accesorios,1,5,4,2764.69
SKU98100,SSD LG,Almacenamiento,1,5,4,1923.48
SKU98102,Mousepad,Accesorios,21,25,4,7494.90
SKU98155,Chromebook Dell,Electronica,16,20,4,242954.08
SKU98247,Audifonos Xiaomi,Audio,16,20,4,6991.52
SKU98268,Mouse Ergonomico Acer,Accesorios,46,50,4,45593.82
SKU98296,MicroSD LG,Almacenamiento,1,5,4,470.52
SKU98348,Microfono Asus,Audio,1,5,4,762.07
SKU98374,Procesador Anker,Componentes,1,5,4,3357.28
SKU98446,USB Drive Anker,Almacenamiento,1,5,4,325.89
SKU98456,MicroSD Razer,Almacenamiento,16,20,4,7264.16
SKU98469,Audifonos Gaming MSI,Audio,16,20,4,23526.88
SKU98482,HDD Logitech,Almacenamiento,6,10,4,10456.80
SKU98502,SSD Samsung,Almacenamiento,6,10,4,11006.34
SKU98515,Teclado Gaming Asus,Accesorios,1,5,4,1623.21
SKU98521,Audifonos Bluetooth Logitech,Audio,1,5,4,2574.64
SKU98528,Banda Inteligente,Electronica,1,5,4,1433.82
SKU98562,Tarjeta Video Gigabyte,Componentes,1,5,4,23772.74
SKU98572,Microfono Acer,Audio,46,50,4,94062.18
SKU98686,Microfono USB Logitech,Audio,11,15,4,16560.28
SKU98742,SSD Externo WD,Almacenamiento,11,15,4,21810.80
SKU98779,USB Drive Gigabyte,Almacenamiento,11,15,4,2233.88
SKU98869,Stylus Logitech,Accesorios,1,5,4,2463.75
SKU98882,HDD BenQ,Almacenamiento,16,20,4,29064.00
SKU98900,Licencia Windows,Software,6,10,4,15370.80
SKU98949,Ultrabook Xiaomi,Electronica,1,5,4,34097.92
SKU98969,NAS Xiaomi,Almacenamiento,1,5,4,22592.78
SKU99089,Mouse Ergonomico Xiaomi,Accesorios,1,5,4,737.48
SKU99119,Audifonos Gaming Dell,Audio,21,25,4,13461.42
SKU99147,SSD Razer,Almacenamiento,11,15,4,18798.34
SKU99199,MicroSD Xiaomi,Almacenamiento,1,5,4,812.10
SKU99284,MicroSD Anker,Almacenamiento,1,5,4,866.20
SKU99288,Touchpad Gigabyte,Accesorios,1,5,4,1687.05
SKU99305,HDD Externo WD,Almacenamiento,1,5,4,2874.39
SKU99344,Fuente Poder Gigabyte,Componentes,1,5,4,2987.24
SKU99374,Tarjeta Video Canon,Componentes,1,5,4,6784.34
SKU99397,Microfono USB Gigabyte,Audio,1,5,4,1313.58
SKU99439,SSD Lenovo,Almacenamiento,46,50,4,51300.12
SKU99452,Touchpad Lenovo,Accesorios,21,25,4,22539.30
SKU99491,RAM Apple,Componentes,6,10,4,13874.64
SKU99505,Ultrabook,Electronica,1,5,4,12356.18
SKU99506,SSD Epson,Almacenamiento,6,10,4,23209.50
SKU99534,HDD Externo Razer,Almacenamiento,16,20,4,24644.64
SKU99630,MicroSD Seagate,Almacenamiento,6,10,4,2148.84
SKU99686,NAS HyperX,Almacenamiento,1,5,4,5151.43
SKU99688,Ultrabook SanDisk,Electronica,1,5,4,13632.53
SKU99733,Monitor 4K Xiaomi,Electronica,1,5,4,14430.49
SKU99748,Audifonos Bluetooth Anker,Audio,1,5,4,2249.61
SKU99777,Barra Sonido HyperX,Audio,11,15,4,84695.93
SKU99801,Bocina Bluetooth,Audio,1,5,4,2178.87
SKU99827,Monitor 4K Asus,Electronica,6,10,4,149624.70
SKU99842,Mousepad XL,Accesorios,11,15,4,6697.35
SKU99862,Audifonos TP-Link,Audio,1,5,4,353.85
SKU99884,Tarjeta Video Acer,Componentes,1,5,4,26195.38
SKU99958,Mouse Ergonomico Acer,Accesorios,1,5,4,1004.06
SKU99962,Barra Sonido Corsair,Audio,21,25,4,103096.56
SKU99977,SSD Xiaomi,Almacenamiento,26,30,4,27601.34
SKU99981,MacBook Xiaomi,Electronica,21,25,4,1004987.34
SKU00283,Pantalla Portatil Corsair,Electronica,12,15,3,31392.36
SKU00335,MicroSD,Almacenamiento,22,25,3,7860.38
SKU00362,MacBook Razer,Electronica,7,10,3,270961.25
SKU00408,Procesador BenQ,Componentes,7,10,3,62200.46
SKU00450,Laptop LG,Electronica,47,50,3,881089.73
SKU00474,Laptop Xiaomi,Electronica,7,10,3,162372.77
SKU00475,Monitor Curvo Acer,Electronica,2,5,3,33741.08
SKU00543,Audifonos Bluetooth HyperX,Audio,2,5,3,3701.14
SKU00559,Tarjeta Video Samsung,Componentes,2,5,3,26607.10
SKU00563,Monitor Gaming Razer,Electronica,2,5,3,17855.48
SKU00606,Monitor Curvo Asus,Electronica,7,10,3,107006.62
SKU00614,Microfono USB HP,Audio,7,10,3,7729.68
SKU00635,Teclado Mecanico TP-Link,Accesorios,47,50,3,144086.02
SKU00711,MacBook SanDisk,Electronica,17,20,3,479554.02
SKU00733,Touchpad Dell,Accesorios,17,20,3,8676.12
SKU00772,Cable DisplayPort,Cables,7,10,3,1848.14
SKU00937,MicroSD Apple,Almacenamiento,2,5,3,1621.22
SKU00974,Licencia Adobe,Software,2,5,3,9763.68
SKU00976,Audifonos HP,Audio,2,5,3,801.50
SKU01025,Stylus Canon,Accesorios,27,30,3,16215.93
SKU01064,Audifonos Gaming WD,Audio,2,5,3,1770.18
SKU01127,Pantalla Portatil HP,Electronica,2,5,3,10565.14
SKU01133,Laptop Lenovo,Electronica,7,10,3,195193.74
SKU01135,Stylus Anker,Accesorios,7,10,3,10364.62
SKU01270,Audifonos Razer,Audio,17,20,3,9273.33
SKU01284,RAM Asus,Componentes,2,5,3,3446.94
SKU01302,USB Drive Xiaomi,Almacenamiento,7,10,3,585.90
SKU01312,Bocina Bluetooth Epson,Audio,17,20,3,43526.12
SKU01315,Tarjeta Video TP-Link,Componentes,27,30,3,234013.32
SKU01317,SSD Externo WD,Almacenamiento,2,5,3,3028.18
SKU01351,Touchpad Epson,Accesorios,17,20,3,25377.09
SKU01377,Bocina Bluetooth Gigabyte,Audio,22,25,3,83611.66
SKU01390,MacBook Canon,Electronica,17,20,3,722364.68
SKU01393,Bocina Bluetooth Canon,Audio,12,15,3,42777.00
SKU01402,SSD Apple,Almacenamiento,17,20,3,57397.78
SKU01482,Bocina Bluetooth BenQ,Audio,2,5,3,2072.92
SKU01502,Bocina WD,Audio,2,5,3,2173.06
SKU01519,Stylus,Accesorios,2,5,3,2193.38
SKU01520,Barra Sonido Epson,Audio,2,5,3,12811.88
SKU01549,Tarjeta Video MSI,Componentes,2,5,3,20853.92
SKU01659,Banda Inteligente,Electronica,7,10,3,6588.05
SKU01669,Tarjeta Video TP-Link,Componentes,47,50,3,308540.43
SKU01703,MacBook SanDisk,Electronica,2,5,3,73179.00
SKU01707,Pantalla Portatil MSI,Electronica,2,5,3,8938.64
SKU01748,Teclado Gaming TP-Link,Accesorios,22,25,3,54568.14
SKU01798,MacBook Lenovo,Electronica,2,5,3,89276.24
SKU01817,Tarjeta Video HyperX,Componentes,2,5,3,43751.64
SKU01839,Placa Base,Componentes,47,50,3,124777.95
SKU01860,HDD Externo HyperX,Almacenamiento,17,20,3,52608.37
SKU01867,Adaptador WiFi,Redes,27,30,3,7726.32
SKU01917,Audifonos Gaming Seagate,Audio,2,5,3,5363.64
SKU02024,RAM Asus,Componentes,7,10,3,5757.99
SKU02050,Chromebook Razer,Electronica,47,50,3,395873.01
SKU02084,SSD LG,Almacenamiento,2,5,3,6251.40
SKU02088,Extension Electrica,Energia,7,10,3,1869.49
SKU02098,Tarjeta Video SanDisk,Componentes,17,20,3,216620.80
SKU02109,Chromebook,Electronica,12,15,3,80521.56
SKU02214,Tapete Gaming,Gaming,12,15,3,12340.20
SKU02242,Mouse Ergonomico Seagate,Accesorios,2,5,3,2061.64
SKU02244,SSD Externo MSI,Almacenamiento,7,10,3,18220.86
SKU02359,SSD Gigabyte,Almacenamiento,27,30,3,25788.24
SKU02401,Monitor Curvo Xiaomi,Electronica,2,5,3,29250.02
SKU02413,Teclado,Accesorios,2,5,3,2619.56
SKU02428,Tarjeta Video Logitech,Componentes,7,10,3,73054.10
SKU02437,Microfono Gigabyte,Audio,27,30,3,18431.55
SKU02485,Tarjeta Video Corsair,Componentes,27,30,3,470055.42
SKU02551,Mouse Ergonomico WD,Accesorios,2,5,3,1385.00
SKU02575,Audifonos Sony,Audio,2,5,3,857.66
SKU02638,Audifonos Bluetooth Logitech,Audio,2,5,3,5001.44
SKU02657,Funda Tablet,Accesorios,2,5,3,714.64
SKU02683,Chromebook WD,Electronica,2,5,3,14473.58
SKU02691,Monitor 4K,Electronica,7,10,3,105846.02
SKU02716,Audifonos Bluetooth SanDisk,Audio,2,5,3,4415.08
SKU02750,SSD Externo Epson,Almacenamiento,12,15,3,41860.44
SKU02759,Monitor HyperX,Electronica,7,10,3,33838.98
SKU02761,Monitor Gaming TP-Link,Electronica,2,5,3,19327.12
SKU02778,Microfono USB Apple,Audio,2,5,3,966.52
SKU02816,Bocina Bluetooth Lenovo,Audio,2,5,3,2598.34
SKU02826,Laptop,Electronica,22,25,3,347984.34
SKU02827,Barra Sonido Seagate,Audio,17,20,3,104324.92
SKU02852,HDD Externo Kingston,Almacenamiento,2,5,3,6092.76
SKU02870,Microfono USB,Audio,12,15,3,13844.04
SKU02885,Bocina Xiaomi,Audio,2,5,3,2907.78
SKU02887,Barra Sonido Corsair,Audio,12,15,3,54527.64
SKU02942,Laptop LG,Electronica,2,5,3,32551.62
SKU02960,Laptop Corsair,Electronica,2,5,3,41589.08
SKU02999,Stylus Logitech,Accesorios,2,5,3,2422.34
SKU03012,HDD BenQ,Almacenamiento,2,5,3,3362.20
SKU03054,Teclado Gaming MSI,Accesorios,22,25,3,46462.90
SKU03061,MicroSD HP,Almacenamiento,12,15,3,1973.16
SKU03076,MicroSD Sony,Almacenamiento,7,10,3,830.55
SKU03081,Microfono USB Sony,Audio,17,20,3,28107.97
SKU03095,Laptop Kingston,Electronica,12,15,3,171229.08
SKU03102,Touchpad,Accesorios,17,20,3,25581.09
SKU03161,Tarjeta Video Lenovo,Componentes,2,5,3,36370.22
SKU03230,Barra Sonido Canon,Audio,27,30,3,140823.36
SKU03237,Monitor Curvo Epson,Electronica,7,10,3,152310.13
SKU03311,Audifonos Gaming SanDisk,Audio,2,5,3,2830.52
SKU03335,SSD Externo Dell,Almacenamiento,2,5,3,6726.20
SKU03348,Monitor Curvo Kingston,Electronica,22,25,3,261106.12
SKU03398,HDD Anker,Almacenamiento,2,5,3,4513.02
SKU03422,Audifonos Bluetooth Lenovo,Audio,7,10,3,6117.65
SKU03434,Microfono USB Kingston,Audio,7,10,3,7412.51
SKU03481,NAS Logitech,Almacenamiento,2,5,3,8563.12
SKU03487,Microfono Seagate,Audio,2,5,3,1174.56
SKU03534,Bocina Bluetooth Razer,Audio,2,5,3,3243.54
SKU03597,SSD Externo Anker,Almacenamiento,22,25,3,52757.32
SKU03598,Teclado Mecanico Epson,Accesorios,12,15,3,47847.24
SKU03661,Teclado Gaming HP,Accesorios,12,15,3,25065.96
SKU03668,Mouse Asus,Accesorios,2,5,3,1201.66
SKU03700,Touchpad Corsair,Accesorios,7,10,3,10590.65
SKU03752,HDD Kingston,Almacenamiento,2,5,3,949.66
SKU03800,Teclado Gaming WD,Accesorios,12,15,3,44775.96
SKU03889,Teclado Seagate,Accesorios,12,15,3,16011.00
SKU03895,Mouse MSI,Accesorios,2,5,3,285.74
SKU03923,Teclado Gaming Gigabyte,Accesorios,17,20,3,34483.31
SKU03963,MacBook Samsung,Electronica,17,20,3,659304.37
SKU03964,Mouse Xiaomi,Accesorios,2,5,3,908.28
SKU03967,MicroSD Epson,Almacenamiento,2,5,3,900.12
SKU03974,Audifonos Lenovo,Audio,12,15,3,6854.40
SKU03983,RAM Seagate,Componentes,12,15,3,6425.40
SKU04046,RAM Logitech,Componentes,7,10,3,10440.01
SKU04130,Pantalla Portatil,Electronica,22,25,3,72655.66
SKU04136,Audifonos Gaming HP,Audio,7,10,3,17798.97
SKU04144,Teclado Anker,Accesorios,2,5,3,2010.48
SKU04156,Notebook Logitech,Electronica,2,5,3,20328.88
SKU04209,Audifonos Gaming BenQ,Audio,2,5,3,1290.10
SKU04237,Teclado Mecanico Canon,Accesorios,2,5,3,8564.82
SKU04281,Audifonos Bluetooth BenQ,Audio,47,50,3,26656.52
SKU04323,SSD Canon,Almacenamiento,27,30,3,92641.05
SKU04347,Microfono Anker,Audio,22,25,3,37467.98
SKU04354,Audifonos Xiaomi,Audio,47,50,3,17206.23
SKU04384,SSD LG,Almacenamiento,2,5,3,2827.22
SKU04395,Monitor Gaming HyperX,Electronica,22,25,3,526454.50
SKU04398,HDD Sony,Almacenamiento,7,10,3,12461.26
SKU04417,Audifonos Gaming Lenovo,Audio,2,5,3,5790.94
SKU04436,Soporte Monitor,Accesorios,2,5,3,1330.28
SKU04523,Fuente Poder Apple,Componentes,2,5,3,2623.32
SKU04535,Mouse Apple,Accesorios,12,15,3,5552.40
SKU04584,HDD Kingston,Almacenamiento,7,10,3,6291.46
SKU04593,Pantalla Portatil Xiaomi,Electronica,7,10,3,25755.80
SKU04641,Laptop Lenovo,Electronica,12,15,3,306232.56
SKU04713,RAM Gigabyte,Componentes,7,10,3,6680.31
SKU04757,Notebook SanDisk,Electronica,22,25,3,337230.74
SKU04789,Audifonos Gigabyte,Audio,2,5,3,704.82
SKU04831,Bocina Bluetooth Lenovo,Audio,7,10,3,16065.77
SKU04858,Mouse Asus,Accesorios,2,5,3,675.04
SKU04869,Audifonos Lenovo,Audio,12,15,3,10847.40
SKU04901,Monitor Curvo SanDisk,Electronica,22,25,3,436224.58
SKU04913,Mouse Ergonomico Sony,Accesorios,17,20,3,7164.14
SKU04941,Chromebook Apple,Electronica,7,10,3,61691.14
SKU04958,Laptop TP-Link,Electronica,2,5,3,32272.98
SKU04961,Microfono Dell,Audio,2,5,3,5123.04
SKU05049,Barra Sonido Seagate,Audio,7,10,3,37499.56
SKU05096,Monitor 4K WD,Electronica,17,20,3,352171.49
SKU05138,Audifonos Gaming Gigabyte,Audio,2,5,3,4342.40
SKU05171,Tarjeta Video Samsung,Componentes,12,15,3,75534.84
SKU05181,Audifonos Acer,Audio,12,15,3,5845.32
SKU05188,SSD Externo TP-Link,Almacenamiento,2,5,3,2504.20
SKU05226,Audifonos Sony,Audio,27,30,3,6075.27
SKU05250,Mouse Gaming Anker,Accesorios,2,5,3,4000.04
SKU05272,Monitor Curvo HyperX,Electronica,12,15,3,82504.44
SKU05312,Teclado Gaming HyperX,Accesorios,47,50,3,51128.48
SKU05322,Tarjeta Video Dell,Componentes,12,15,3,100718.76
SKU05335,USB Drive Apple,Almacenamiento,2,5,3,369.62
SKU05417,Teclado Gaming BenQ,Accesorios,22,25,3,30449.10
SKU05425,RAM Canon,Componentes,2,5,3,1392.34
SKU05473,Audifonos Bluetooth MSI,Audio,2,5,3,3249.26
SKU05477,Audifonos Bluetooth Dell,Audio,22,25,3,13411.20
SKU05504,Monitor Curvo Acer,Electronica,2,5,3,29968.40
SKU05513,Monitor 4K Samsung,Electronica,2,5,3,36322.86
SKU05630,Audifonos Bluetooth Epson,Audio,7,10,3,14756.35
SKU05633,Audifonos Bluetooth Sony,Audio,47,50,3,82571.01
SKU05645,Mouse Corsair,Accesorios,27,30,3,12900.87
SKU05648,Fuente Poder Corsair,Componentes,2,5,3,2765.50
